-3.790563,3.355723,90.001732,5.128188,5.127811,8,0,-0.017227,0.093573,6.717365,-0.425717,2.071317,175.280472
-3.790560,3.380748,89.999560,5.128201,5.128002,8,0,-0.017170,0.093337,6.705864,-0.027516,-5.173103,177.183618
-3.790558,3.405743,89.997740,5.128206,5.128072,8,0,-0.017175,0.093359,6.707166,-0.021960,-5.092419,177.717374
-3.790557,3.430724,89.997147,5.128197,5.127961,8,0,-0.017171,0.093339,6.705948,-0.027563,-5.174814,177.217383
-3.790555,3.455716,89.996578,5.128191,5.127872,8,0,-0.017154,0.093244,6.701163,-0.135111,-5.729872,177.896582
-3.790553,3.480709,89.996239,5.128199,5.128063,8,0,-0.017156,0.093254,6.701600,-0.132237,-5.747101,178.486601
-3.790550,3.505713,89.996017,5.127956,5.127939,8,0,-0.016773,0.093157,6.678406,0.601783,-1.446348,175.116922
-3.790548,3.530689,89.995807,5.128102,5.128077,8,0,-0.016773,0.093157,6.678428,0.601884,-1.454611,175.121121
-3.790547,3.555676,89.995484,5.128010,5.127982,8,0,-0.016767,0.093119,6.675851,0.610011,-2.295806,174.796214
-3.790544,3.580674,89.995315,5.127990,5.127955,8,0,-0.016778,0.093157,6.678440,0.590831,-0.592717,174.949196
-3.790542,3.605660,89.995083,5.128073,5.128035,8,0,-0.016774,0.093140,6.677276,0.604051,-1.600522,174.836827
-3.790540,3.630655,89.995025,5.128065,5.128025,8,0,-0.015980,0.084554,6.266625,-0.097184,20.424606,179.702126
-3.790538,3.655657,89.994998,5.128039,5.127996,8,0,-0.012745,0.083995,6.236552,-0.185166,-0.511239,172.030183
-3.790536,3.680642,89.995010,5.128034,5.127977,8,0,-0.012797,0.084128,6.240726,-0.268366,-3.190649,-174.246242
-3.790533,3.705644,89.995008,5.128002,5.127940,8,0,-0.012738,0.084031,6.235666,-0.140273,-1.338029,172.483558
-3.790531,3.730630,89.994889,5.127955,5.127878,8,0,-0.012739,0.084032,6.235796,-0.115919,-1.050421,172.444521
-3.790529,3.755622,89.994743,5.128125,5.128077,8,0,-0.012736,0.084023,6.235151,-0.108410,-1.559343,172.436980
-3.790527,3.780619,89.994523,5.128039,5.127966,8,0,-0.012651,0.083729,6.224217,0.356056,-4.694818,173.406355
-3.790525,3.805608,89.994157,5.128032,5.127957,8,0,-0.012662,0.083642,6.223607,-0.243405,-5.650878,177.417001
-3.790524,3.830585,89.993558,5.127969,5.127858,8,0,-0.012730,0.084149,6.239730,-0.263852,0.021400,173.410296
-3.790521,3.855596,89.993062,5.128058,5.127973,8,0,-0.012854,0.083649,6.220448,-0.221453,7.161966,178.558065
-3.790518,3.880592,89.992316,5.128042,5.127948,8,0,-0.012854,0.083649,6.220448,-0.221453,7.161966,178.558065
-3.790516,3.905576,89.992237,5.128070,5.127990,8,0,-0.012854,0.083649,6.220454,-0.221494,7.159768,178.564450
-3.790513,3.930587,89.992662,5.128023,5.127919,8,0,-0.012949,0.083478,6.211568,-0.160248,7.543280,177.189796
-3.790510,3.955552,89.992974,5.127969,5.127820,8,0,-0.012384,0.083451,6.197556,0.290766,-5.179717,-174.886811
-3.790507,3.980554,89.993204,5.128073,5.127976,8,0,-0.012190,0.083383,6.192562,0.439715,-1.802476,-175.670061
-3.790505,4.005543,89.992233,5.128039,5.127888,8,0,-0.012249,0.083181,6.182405,0.425568,1.203066,172.945974
-3.790502,4.030546,89.992128,5.128094,5.127992,8,0,-0.011999,0.076161,5.859114,-0.245552,19.173300,179.475793
-3.790499,4.055540,89.992531,5.128073,5.127944,8,0,-0.009075,0.075588,5.825838,-0.295662,0.694138,171.970157
-3.790495,4.080547,89.992205,5.128156,5.128075,8,0,-0.009075,0.075588,5.825838,-0.295662,0.694138,171.970157
-3.790493,4.105519,89.992335,5.127966,5.127834,8,0,-0.009058,0.075669,5.825441,-0.298670,-2.224693,-173.655871
-3.790490,4.130526,89.992196,5.128069,5.127979,8,0,-0.009058,0.075669,5.825441,-0.298670,-2.224693,-173.655871
-3.790486,4.155531,89.992065,5.128064,5.127965,8,0,-0.009031,0.075577,5.827988,-0.322387,2.398482,172.502414
-3.790484,4.180507,89.992072,5.128019,5.127881,8,0,-0.009057,0.075621,5.825188,-0.294051,-2.302180,-174.062180
-3.790480,4.205502,89.991800,5.128109,5.128018,8,0,-0.009057,0.075621,5.825188,-0.294051,-2.302180,-174.062180
-3.790477,4.230492,89.992059,5.128071,5.127954,8,0,-0.009032,0.075563,5.826886,-0.326595,2.602444,172.397612
-3.790474,4.255485,89.992224,5.128039,5.127900,8,0,-0.009032,0.075611,5.827209,-0.342142,2.467180,172.868218
-3.790472,4.280456,89.992579,5.127994,5.127808,8,0,-0.009054,0.075646,5.824071,-0.309807,-2.623662,-174.454198
-3.790469,4.305463,89.993073,5.128011,5.127834,8,0,-0.009088,0.075783,5.832457,-0.011613,-4.128122,-175.503629
-3.790467,4.330453,89.992659,5.128051,5.127890,8,0,-0.009139,0.075182,5.811282,-0.215749,7.020066,175.649231
-3.790464,4.355467,89.992689,5.128097,5.127971,8,0,-0.008614,0.075052,5.796004,0.471402,1.101527,173.769713
-3.790461,4.380459,89.993007,5.128079,5.127931,8,0,-0.005685,0.068193,5.463319,-0.482821,-3.618938,-173.992938
-3.790459,4.405436,89.992801,5.128016,5.127815,8,0,-0.005698,0.069644,5.445910,1.702096,-6.156975,160.870149
-3.790456,4.430428,89.993776,5.128095,5.127915,8,0,-0.005681,0.068159,5.460495,-0.477123,-4.039935,-173.731804
-3.790452,4.455440,89.994545,5.128082,5.127880,8,0,-0.005726,0.068132,5.465220,-0.583026,2.500595,172.482083
-3.790448,4.480464,89.994253,5.128225,5.128207,8,0,-0.005720,0.065429,5.477071,-0.567073,0.622728,158.363393
-3.790446,4.505417,89.995978,5.128075,5.127864,8,0,-0.005728,0.068111,5.463685,-0.568878,2.873084,172.351401
-3.790443,4.530415,89.997107,5.128089,5.127887,8,0,-0.005729,0.068110,5.463604,-0.568845,2.871010,172.344600
-3.790442,4.555428,89.997361,5.128073,5.127799,8,0,-0.003727,0.068095,5.462130,-0.834399,17.720526,172.023289
-3.790443,4.580410,89.996569,5.128080,5.127799,8,0,-0.003033,0.068611,5.498896,-0.205301,-18.779265,-179.626667
-3.790441,4.605407,89.996806,5.128139,5.127965,8,0,-0.002952,0.068615,5.499436,-0.148913,-19.074575,-179.693571
-3.790440,4.630405,89.996867,5.128154,5.127938,8,0,-0.002858,0.068614,5.498948,-0.168796,-19.439991,179.672992
-3.790437,4.655380,89.998432,5.128080,5.127734,8,0,-0.000221,0.068091,5.462110,-0.571454,3.215328,172.214256
-3.790437,4.680398,89.997582,5.128125,5.127916,8,0,-0.000179,0.068213,5.464973,-0.512341,-3.315756,-174.191372
-3.790437,4.705397,89.997489,5.128147,5.128017,8,0,-0.000378,0.062290,5.373624,1.654346,11.741941,-173.227928
-3.790436,4.730393,89.997679,5.128143,5.127968,8,0,-0.000172,0.062600,5.456416,-0.544523,-4.555720,-173.339087
-3.790434,4.755383,89.998694,5.128142,5.127993,8,0,-0.000149,0.062111,5.209336,-0.057213,-18.368138,-178.975299
-3.790432,4.780368,90.000190,5.128100,5.127851,8,0,-0.000132,0.062002,5.179079,-0.350769,-18.936629,-178.803363
-3.790432,4.805357,90.000879,5.128133,5.127955,8,0,-0.000132,0.062002,5.179079,-0.350769,-18.936629,-178.803363
-3.790431,4.830357,90.001893,5.128105,5.127856,8,0,-0.000081,0.062013,5.180391,-0.303469,-18.683047,-179.195817
-3.790432,4.855344,90.002059,5.128106,5.127849,8,0,-0.000081,0.062013,5.180391,-0.303469,-18.683047,-179.195817
-3.790433,4.880358,90.002316,5.128132,5.127946,8,0,-0.000176,0.062654,5.461474,-0.507654,-3.876720,-173.776571
-3.790435,4.905325,90.002517,5.128129,5.127910,8,0,-0.000080,0.062007,5.179765,-0.301452,-18.705285,-178.965540
-3.790436,4.930336,90.002768,5.128100,5.127798,8,0,0.002170,0.061562,5.171536,-0.771979,-5.485112,-173.665027
-3.790438,4.955320,90.002415,5.128094,5.127782,8,0,0.002209,0.061439,5.163851,-0.677015,5.055173,172.411640
-3.790440,4.980325,90.001656,5.128170,5.127851,8,0,0.002315,0.058972,5.163928,-0.890733,1.423245,159.273407
-3.790445,5.005320,89.999747,5.128175,5.127862,8,0,0.002528,0.056710,5.154715,0.987872,-4.225133,170.388587
-3.790449,5.030309,89.997606,5.128188,5.127907,8,0,0.002291,0.056415,5.155438,-0.853864,4.125384,173.024164
-3.790448,5.055326,89.997350,5.128189,5.128088,8,0,0.002297,0.056383,5.153008,-0.673904,2.875902,174.039715
-3.790446,5.080298,89.998219,5.128096,5.127760,8,0,0.002031,0.055826,4.980209,1.957348,16.261688,-173.041536
-3.790440,5.105289,90.000232,5.128154,5.127969,8,0,0.002102,0.055969,4.968497,1.919521,16.334309,-174.102885
-3.790438,5.130306,90.000708,5.128135,5.127876,8,0,0.002460,0.056513,5.155475,-0.280951,-2.273905,-175.580373
-3.790437,5.155271,90.001658,5.128095,5.127762,8,0,0.002012,0.056050,4.917096,-0.581283,18.275278,178.500754
-3.790440,5.180270,90.001102,5.128142,5.127900,8,0,0.004403,0.053553,4.909110,-0.508467,0.794800,160.656444
-3.790439,5.205276,90.001708,5.128120,5.127841,8,0,0.004449,0.053604,4.913741,-0.490799,0.811605,160.814820
-3.790441,5.230278,90.001587,5.128146,5.127938,8,0,0.004711,0.053290,4.881991,-0.325986,-0.590805,159.867521
-3.790443,5.255254,90.001310,5.128109,5.127846,8,0,0.004703,0.053348,4.882891,-0.418311,0.073351,160.082189
-3.790441,5.280258,90.002503,5.128102,5.127819,8,0,0.004692,0.050970,4.881543,-0.482894,1.049864,173.889682
-3.790440,5.305261,90.003172,5.128121,5.127876,8,0,0.004685,0.050955,4.880067,-0.565951,1.803366,173.747948
-3.790440,5.330250,90.003730,5.128168,5.128010,8,0,0.004685,0.050955,4.880067,-0.565951,1.803366,173.747948
-3.790441,5.355251,90.003896,5.128193,5.128063,8,0,0.004591,0.050913,4.876703,-0.650039,2.942030,174.635311
-3.790440,5.380241,90.005264,5.128152,5.127987,8,0,0.006684,0.048547,4.671502,-0.140136,0.892214,161.650452
-3.790443,5.405231,90.005268,5.128112,5.127845,8,0,0.006684,0.048547,4.671502,-0.140136,0.892214,161.650452
-3.790438,5.430236,90.005636,5.128120,5.127789,8,0,0.006687,0.048499,4.669556,-0.104965,0.398710,161.690774
-3.790455,5.455228,90.005183,5.128208,5.128109,8,0,0.006889,0.048282,4.645127,-0.072950,0.088105,160.943558
-3.790460,5.480228,90.004920,5.128186,5.128112,8,0,0.006890,0.048282,4.645115,-0.044423,0.007164,160.944439
-3.790468,5.505227,90.004375,5.128135,5.127986,8,0,0.006875,0.046096,4.644017,-0.141465,1.735648,176.178863
-3.790467,5.530200,90.004551,5.128142,5.127909,8,0,0.006889,0.046379,4.592885,2.193285,-8.523010,165.017474
-3.790468,5.555204,90.005025,5.128121,5.127904,8,0,0.006892,0.046071,4.645086,-0.160882,-0.097881,175.293627
-3.790473,5.580189,90.004845,5.128102,5.127833,8,0,0.006894,0.046038,4.645440,-0.142626,-0.302447,174.852921
-3.790470,5.605203,90.005585,5.128124,5.127927,8,0,0.008611,0.043834,4.438927,-0.106633,0.585937,161.911456
-3.790460,5.630195,90.005696,5.128103,5.127808,8,0,0.008613,0.043867,4.439113,-0.092901,0.442455,162.052449
-3.790459,5.655166,90.005584,5.128163,5.127982,8,0,0.009338,0.044130,4.465310,-0.200740,8.087516,162.967366
-3.790459,5.680164,90.005988,5.128156,5.127969,8,0,0.011415,0.045917,4.624961,-0.328254,2.374919,174.544015
-3.790457,5.705169,90.006418,5.128067,5.127884,8,0,0.011412,0.045915,4.624676,-0.330215,2.549249,174.529297
-3.790455,5.730151,90.007193,5.128156,5.127911,8,0,0.011390,0.045909,4.619726,-0.447975,3.702751,174.460034
-3.790454,5.755148,90.007672,5.128131,5.127857,8,0,0.011370,0.045890,4.620355,-0.416117,2.584076,174.891992
-3.790453,5.780142,90.008107,5.128185,5.127981,8,0,0.012901,0.041588,4.404231,-0.250641,-5.889638,-177.383932
-3.790450,5.805156,90.008740,5.128192,5.128048,8,0,0.012906,0.041602,4.406314,-0.230800,-5.631839,-177.961086
-3.790450,5.830151,90.009290,5.128172,5.127980,8,0,0.012901,0.041592,4.404847,-0.234931,-5.806467,-177.506804
-3.790453,5.855149,90.009235,5.128082,5.127983,8,0,0.012924,0.041488,4.400261,-0.225082,-6.621147,-177.652601
-3.790458,5.880137,90.009374,5.128067,5.127975,8,0,0.013128,0.041451,4.398876,-0.163944,-0.846481,175.472965
-3.790462,5.905143,90.009769,5.128158,5.128074,8,0,0.013113,0.041379,4.395537,0.024521,-3.932035,174.174488
-3.790466,5.930100,90.010623,5.128007,5.127805,8,0,0.013129,0.041470,4.398981,-0.134295,-0.938842,175.047475
-3.790470,5.955113,90.011403,5.128090,5.127931,8,0,0.014420,0.037544,4.199568,-0.212997,-5.623132,-177.922330
-3.790474,5.980096,90.012687,5.128066,5.127855,8,0,0.014511,0.037555,4.216018,0.047299,5.123248,179.447312
-3.790479,6.005099,90.012269,5.128122,5.127961,8,0,0.014518,0.037550,4.216577,-0.037743,4.531517,178.277173
-3.790486,6.030081,90.013189,5.128036,5.127783,8,0,0.014510,0.037529,4.215277,-0.029787,4.785152,177.943165
-3.790492,6.055098,90.012538,5.128105,5.127956,8,0,0.014799,0.037466,4.213337,0.074367,-1.026768,-176.014475
-3.790497,6.080089,90.013084,5.128130,5.127985,8,0,0.014798,0.037391,4.211478,0.038660,-1.669169,-176.511482
-3.790503,6.105089,90.013466,5.128153,5.128043,8,0,0.016033,0.035695,4.043140,-0.119028,0.394089,162.675220
-3.790509,6.130072,90.014433,5.128110,5.128007,8,0,0.015999,0.034637,4.006938,2.066252,-7.128088,164.514850
-3.790515,6.155084,90.014179,5.128171,5.128111,8,0,0.015965,0.033744,4.033368,-0.289169,4.334397,177.224954
-3.790522,6.180060,90.014377,5.128098,5.127974,8,0,0.015964,0.033735,4.033270,-0.298288,4.353648,176.985538
-3.790530,6.205043,90.014503,5.128025,5.127841,8,0,0.015977,0.033758,4.034989,-0.329497,3.863098,177.217788
-3.790536,6.230041,90.014366,5.128047,5.127887,8,0,0.016171,0.033731,4.020109,-0.068684,-2.008135,-175.430566
-3.790543,6.255030,90.014036,5.128090,5.127947,8,0,0.017295,0.032225,3.867305,-0.255995,0.633938,162.809352
-3.790550,6.280029,90.013767,5.128067,5.127886,8,0,0.017296,0.032179,3.867514,-0.217085,0.587753,163.045982
-3.790555,6.305036,90.012817,5.128149,5.128053,8,0,0.017288,0.030355,3.862046,-0.044961,-2.578973,177.874841
-3.790561,6.330021,90.011804,5.128213,5.127837,8,0,0.017289,0.030367,3.861845,-0.070452,-2.863563,178.654927
-3.790565,6.355001,90.011907,5.128209,5.127889,8,0,0.017289,0.030370,3.862207,-0.053888,-2.728989,178.764178
-3.790566,6.380011,90.010095,5.128195,5.128049,8,0,0.017291,0.030369,3.862301,-0.081297,-2.848353,179.046868
-3.790571,6.404998,90.010050,5.128206,5.127864,8,0,0.018447,0.029016,3.707960,-0.119087,0.313609,163.294085
-3.790572,6.429996,90.008760,5.128204,5.128017,8,0,0.018440,0.029010,3.707237,-0.138978,0.448419,163.269117
-3.790575,6.454992,90.008201,5.128203,5.127892,8,0,0.018403,0.027037,3.681960,-0.180690,8.202627,173.152006
-3.790577,6.479966,90.007391,5.128212,5.127798,8,0,0.019729,0.027170,3.696414,-0.239125,15.597827,175.961876
-3.790578,6.505004,90.007662,5.128203,5.128067,8,0,0.020434,0.027246,3.702153,-0.044006,-16.514223,179.664622
-3.790582,6.529968,90.007888,5.128211,5.127769,8,0,0.020434,0.027247,3.702173,-0.076475,-16.509133,179.775218
-3.790584,6.554984,90.008380,5.128207,5.127937,8,0,0.022173,0.027234,3.700645,-0.136169,-3.380679,179.239931
-3.790586,6.579996,90.008900,5.128202,5.128118,8,0,0.021426,0.024364,3.555042,0.036419,-16.107011,179.287763
-3.790590,6.604978,90.010071,5.128204,5.128077,8,0,0.021426,0.024365,3.554898,-0.002503,-16.120847,179.391904
-3.790593,6.629994,90.010263,5.128203,5.128124,8,0,0.021455,0.024328,3.561207,0.013423,-15.794522,179.358155
-3.790598,6.654952,90.010891,5.128206,5.127913,8,0,0.021862,0.024207,3.525009,0.023499,-14.702658,-173.073659
-3.790602,6.679969,90.010912,5.128200,5.128121,8,0,0.023068,0.024272,3.556358,0.093805,-0.170138,177.116646
-3.790605,6.704955,90.009720,5.128209,5.127794,8,0,0.023058,0.024316,3.548550,-0.009592,-4.388642,-178.696745
-3.790608,6.729960,90.010173,5.128203,5.128022,8,0,0.022033,0.021665,3.421767,-0.176388,16.374705,179.107780
-3.790613,6.754935,90.010151,5.128205,5.127922,8,0,0.022016,0.021647,3.418726,-0.127530,16.535234,179.235958
-3.790618,6.779944,90.012256,5.128207,5.127826,8,0,0.023799,0.021603,3.417831,0.005042,4.497803,177.540634
-3.790623,6.804946,90.014154,5.128205,5.128009,8,0,0.023580,0.020929,3.385709,1.620075,9.117844,-167.973350
-3.790630,6.829927,90.015218,5.128205,5.127937,8,0,0.023867,0.021618,3.418855,0.033841,3.527571,178.409450
-3.790636,6.854911,90.015262,5.128207,5.127848,8,0,0.023843,0.021633,3.414040,0.077613,5.330993,-177.295980
-3.790643,6.879927,90.017311,5.128206,5.127904,8,0,0.024740,0.017480,3.302241,0.159078,-0.665195,164.986418
-3.790647,6.904915,90.014377,5.128205,5.128029,8,0,0.024591,0.017915,3.291078,1.067690,5.343570,-165.907347
-3.790653,6.929915,90.014111,5.128206,5.127910,8,0,0.024760,0.017431,3.298777,0.104222,-0.714185,164.665155
-3.790658,6.954913,90.013696,5.128204,5.128020,8,0,0.024759,0.017425,3.298569,0.097159,-0.779322,164.625200
-3.790663,6.979913,90.013961,5.128204,5.128033,8,0,0.025453,0.015560,3.184953,0.038297,0.725546,-165.738719
-3.790669,7.004911,90.014956,5.128206,5.127902,8,0,0.027938,0.015893,3.289071,-0.035527,-3.798639,-178.449439
-3.790677,7.029883,90.017722,5.128205,5.127774,8,0,0.027927,0.015856,3.288915,-0.022068,3.468182,177.931448
-3.790684,7.054880,90.018792,5.128205,5.127802,8,0,0.027918,0.015851,3.288116,-0.042548,3.648972,177.744880
-3.790692,7.079869,90.020489,5.128206,5.127980,8,0,0.028535,0.014799,3.170300,1.227092,-4.383339,166.374022
-3.790701,7.104887,90.021590,5.128206,5.127836,8,0,0.028452,0.013741,3.172405,0.028970,4.761770,178.917724
-3.790709,7.129864,90.022070,5.128206,5.127997,8,0,0.028529,0.013747,3.171746,0.051039,3.705358,179.265296
-3.790718,7.154863,90.021706,5.128206,5.127784,8,0,0.029224,0.013469,3.075486,0.163272,1.020089,-166.100647
-3.790725,7.179881,90.021210,5.128201,5.128162,8,0,0.029037,0.011736,3.061692,0.231320,5.849933,-177.271963
-3.790734,7.204847,90.020077,5.128208,5.127772,8,0,0.029049,0.011747,3.062608,0.201524,5.579775,-177.904422
-3.790743,7.229837,90.020349,5.128208,5.127735,8,0,0.029091,0.011751,3.059778,0.206401,5.311623,-177.083458
-3.790749,7.254848,90.020097,5.128198,5.128109,8,0,0.029753,0.011464,2.973322,0.137552,0.940467,-166.027527
-3.790758,7.279845,90.020460,5.128204,5.127955,8,0,0.029624,0.009813,2.965030,0.092118,4.719789,-178.329066
-3.790765,7.304846,90.020234,5.128198,5.128107,8,0,0.029682,0.009816,2.964079,0.064670,3.912686,-177.895333
-3.790775,7.329833,90.021489,5.128204,5.127910,8,0,0.030243,0.009669,2.877659,0.072819,1.099329,-166.168859
-3.790783,7.354834,90.021151,5.128199,5.127978,8,0,0.030073,0.008352,2.851709,1.411554,-7.348678,169.242026
-3.790791,7.379824,90.021594,5.128207,5.127879,8,0,0.030281,0.007919,2.857683,0.084499,10.136272,173.826664
-3.790800,7.404818,90.021911,5.128205,5.127981,8,0,0.033057,0.008022,2.870555,0.182940,-2.352063,179.231916
-3.790808,7.429835,90.023016,5.128205,5.127966,8,0,0.033107,0.008001,2.869426,0.151481,-3.647589,179.122014
-3.790818,7.454821,90.024701,5.128205,5.127994,8,0,0.032225,0.006373,2.781832,0.204580,-14.111362,179.538654
-3.790828,7.479791,90.026716,5.128206,5.127920,8,0,0.033482,0.006356,2.780425,0.160020,-3.466169,178.481784
-3.790838,7.504801,90.024036,5.128205,5.127934,8,0,0.033484,0.006359,2.780580,0.151690,-3.445862,178.704224
-3.790848,7.529777,90.023850,5.128207,5.127713,8,0,0.033482,0.006355,2.780346,0.152335,-3.511294,178.474018
-3.790858,7.554773,90.024447,5.128207,5.127752,8,0,0.033700,0.004794,2.695157,-0.149759,5.377432,178.029499
-3.790867,7.579769,90.022912,5.128207,5.127809,8,0,0.033702,0.004797,2.695298,-0.129533,5.394900,178.267846
-3.790874,7.604787,90.019280,5.128205,5.127914,8,0,0.032618,0.003359,2.618727,-0.032727,15.046004,179.943498
-3.790881,7.629791,90.018512,5.128203,5.128054,8,0,0.034062,0.003357,2.618035,-0.012089,4.630461,179.885214
-3.790888,7.654770,90.016590,5.128205,5.127865,8,0,0.034060,0.003358,2.617990,-0.007350,4.662846,179.952028
-3.790893,7.679775,90.016168,5.128204,5.128054,8,0,0.034368,0.001971,2.543352,-0.057758,4.635935,179.477057
-3.790899,7.704777,90.016908,5.128206,5.127804,8,0,0.034169,0.001457,2.531912,1.278886,7.874807,-169.063255
-3.790906,7.729741,90.017615,5.128206,5.127915,8,0,0.034367,0.001969,2.543274,-0.055031,4.667951,179.353043
-3.790913,7.754747,90.017569,5.128206,5.127764,8,0,0.035497,0.000622,2.469088,-0.082026,13.884430,176.274366
-3.790919,7.779746,90.017469,5.128205,5.127862,8,0,0.036258,-0.000111,2.503965,1.098561,11.940589,-173.787141
-3.790926,7.804715,90.018488,5.128207,5.127700,8,0,0.037149,0.000684,2.472819,-0.003806,4.696061,-179.286642
-3.790931,7.829730,90.017115,5.128205,5.127910,8,0,0.037162,-0.001809,2.473293,0.014620,4.268524,-178.958666
-3.790937,7.854731,90.016323,5.128199,5.127892,8,0,0.037503,-0.001600,2.412354,0.025429,1.319878,-167.335908
-3.790942,7.879736,90.016130,5.128202,5.127823,8,0,0.037365,-0.002977,2.406456,0.020283,4.417699,-179.083881
-3.790946,7.904725,90.015102,5.128195,5.127945,8,0,0.037701,-0.002737,2.349086,0.038749,1.350430,-167.517959
-3.790951,7.929751,90.015083,5.128189,5.128043,8,0,0.037569,-0.004085,2.343538,-0.016551,4.246710,-179.311726
-3.790956,7.954724,90.014670,5.128190,5.127960,8,0,0.037848,-0.003824,2.292366,-0.015539,-1.218579,-167.857090
-3.790960,7.979721,90.013403,5.128186,5.128099,8,0,0.037855,-0.005140,2.282831,-0.019515,-2.958167,-179.802032
-3.790963,8.004694,90.011805,5.128205,5.127809,8,0,0.037820,-0.005025,2.272256,-0.023260,-3.625574,-173.873948
-3.790965,8.029714,90.010778,5.128199,5.127935,8,0,0.038032,-0.006135,2.225681,-0.031882,-3.055063,-179.778276
-3.790969,8.054684,90.010972,5.128201,5.127836,8,0,0.039856,-0.006204,2.216595,0.020131,5.183144,174.269508
-3.790973,8.079689,90.012444,5.128185,5.128062,8,0,0.039452,-0.007087,2.172295,-0.051855,-12.082469,-179.962235
-3.790977,8.104682,90.013011,5.128195,5.127927,8,0,0.040393,-0.007091,2.171837,-0.014852,-2.696754,179.743990
-3.790980,8.129693,90.012450,5.128200,5.127847,8,0,0.039587,-0.007994,2.120490,0.000758,-11.935148,179.802376
-3.790984,8.154693,90.013186,5.128193,5.128100,8,0,0.040495,-0.007996,2.119285,0.015290,-3.294393,179.402774
-3.790989,8.179663,90.012760,5.128197,5.127872,8,0,0.040113,-0.008689,2.059981,-0.187257,-8.764474,-173.255576
-3.790991,8.204684,90.012050,5.128192,5.128094,8,0,0.040501,-0.008859,2.071599,-0.083812,4.288143,179.568973
-3.790995,8.229669,90.012247,5.128196,5.127843,8,0,0.040584,-0.009688,2.024062,-0.083378,4.620833,178.983618
-3.791000,8.254645,90.013371,5.128205,5.127732,8,0,0.040544,-0.009724,2.014279,-0.126646,9.808935,174.081208
-3.791002,8.279652,90.011949,5.128201,5.127934,8,0,0.041763,-0.010921,1.989873,1.106928,12.746781,-174.278296
-3.791005,8.304661,90.010161,5.128194,5.127975,8,0,0.042672,-0.012447,1.979326,0.035693,4.805462,-179.429966
-3.791006,8.329645,90.008331,5.128199,5.127841,8,0,0.042673,-0.012450,1.979350,0.034766,4.790026,-179.544017
-3.791006,8.354642,90.006246,5.128190,5.128098,8,0,0.042715,-0.013161,1.936296,0.006751,4.883942,-179.836315
-3.791007,8.379626,90.004782,5.128198,5.127855,8,0,0.042779,-0.013569,1.887333,0.914319,-5.712236,172.004655
-3.791005,8.404641,90.003848,5.128189,5.128099,8,0,0.042991,-0.013781,1.860783,0.043679,1.071410,169.738695
-3.791006,8.429635,90.005229,5.128196,5.127857,8,0,0.042821,-0.014483,1.856112,0.043741,4.416781,-179.274079
-3.791007,8.454630,90.006388,5.128198,5.127934,8,0,0.042821,-0.015154,1.814573,0.036632,7.302418,176.508686
-3.791010,8.479612,90.007806,5.128198,5.127794,8,0,0.044669,-0.015100,1.817792,0.041663,4.948848,-179.309873
-3.791011,8.504612,90.007403,5.128188,5.128098,8,0,0.044805,-0.015726,1.781345,0.058653,-2.000446,179.160822
-3.791012,8.529601,90.006926,5.128192,5.128042,8,0,0.044810,-0.016302,1.746785,0.055513,-1.629891,179.250639
-3.791014,8.554605,90.008204,5.128194,5.128043,8,0,0.044676,-0.016808,1.713090,0.088383,4.901478,-178.526409
-3.791016,8.579592,90.007961,5.128192,5.127841,8,0,0.044662,-0.017349,1.680527,0.059960,5.333456,-179.120445
-3.791018,8.604584,90.008257,5.128194,5.128007,8,0,0.046094,-0.017405,1.674990,0.052880,5.653943,175.453826
-3.791019,8.629594,90.007783,5.128191,5.127901,8,0,0.046550,-0.018962,1.654482,0.016295,1.452615,170.797031
-3.791021,8.654588,90.007725,5.128195,5.127788,8,0,0.046520,-0.019030,1.624609,0.013267,1.782456,-169.646282
-3.791020,8.679598,90.005956,5.128183,5.128019,8,0,0.046500,-0.019906,1.595628,0.037702,1.487605,171.147570
-3.791020,8.704573,90.004105,5.128191,5.127909,8,0,0.046473,-0.020353,1.567542,0.027274,1.349559,171.230354
-3.791020,8.729567,90.004984,5.128188,5.128067,8,0,0.046458,-0.020785,1.540733,0.083864,1.178587,171.457751
-3.791021,8.754574,90.006780,5.128188,5.128033,8,0,0.047933,-0.021307,1.536279,0.015073,-1.499537,-179.956095
-3.791024,8.779566,90.009161,5.128177,5.127932,8,0,0.047883,-0.021714,1.510418,0.004006,-1.251282,179.948011
-3.791026,8.804574,90.008689,5.128178,5.128054,8,0,0.047832,-0.022101,1.484713,0.016738,-1.866434,179.674737
-3.791028,8.829553,90.008015,5.128194,5.127764,8,0,0.047815,-0.022372,1.441441,0.061188,1.337692,171.949020
-3.791026,8.854539,90.004931,5.128192,5.127920,8,0,0.048603,-0.023186,1.414849,-0.075308,-8.652323,-179.546268
-3.791027,8.879547,90.005903,5.128191,5.127930,8,0,0.049125,-0.024616,1.415120,-0.021087,-0.431785,-179.387256
-3.791029,8.904539,90.007186,5.128198,5.127972,8,0,0.049071,-0.024399,1.375552,0.060314,2.178870,-170.584760
-3.791032,8.929537,90.007184,5.128183,5.127807,8,0,0.049024,-0.025135,1.354665,0.062871,1.515041,172.743908
-3.791034,8.954536,90.007568,5.128200,5.128029,8,0,0.050220,-0.025838,1.330436,-0.026921,-0.802267,-179.705175
-3.791037,8.979534,90.009838,5.128197,5.127950,8,0,0.050141,-0.026119,1.311203,-0.025555,-0.282185,-179.435354
